user,market_group,total_pnl,trade_count,pnl_per_trade,specialization_score
0xd0209e701dd001bc12a9d9824be1f2154e48087e,crypto_launch,5800.0010010000005,54,107.40742594444446,1.0
0xefab9ee437fe31f469a04da8c504be29f397af78,crypto_launch,5800.0,27,214.8148148148148,1.0
0x8f8e068dfdf884dd5340b15312df8b3d790d6a53,other,5797.923652000001,91,63.71344672527474,0.8493063377560864
0xcde357128e16204732622cc42d39a7ee9717002d,soccer_game,5787.311925999999,31,186.68748148387095,0.7785849397226449
0x83678d1893136fdd79f995c2f2f0b7f3e09d2a2a,nba_game,5781.785325999999,69,83.79399023188405,1.0
0xa251ba9b747ad20ae96b436fbcc508f943b71444,crypto_launch,5774.5,17,339.6764705882353,1.0
0xc43cc461873d532d859886d6edbe2827e1c1e9e8,soccer_game,5767.3025880000005,18,320.40569933333336,1.0
0x0559f3781d1a82ea0e421ae29f40a44dc6f3222c,crypto_launch,5760.0,52,110.76923076923077,1.0
0x8d4e410a42aa98e6b41852aa4ccf70a8fa958be7,us_politics_events&us_politics_figures,5756.709598000001,32,179.89717493750004,0.8187367065347637
0x24a5a3777204d6b963f90783daa9f77c6f2d6750,crypto_launch,5750.0,12,479.1666666666667,1.0
0x063d4783b742b9c0443cc9dcdd647702641a3567,us_politics_events,5734.116424000001,33,173.76110375757577,1.0
0x7a8613e7d06b684b17e6b32ba4c75831cf7d1658,crypto_launch,5717.5,37,154.52702702702703,1.0
0x3683f23c64e41c3b265d22f9fea64bb6655868db,geopolitics_diplomacy&us_politics_figures,5712.827397000001,21,272.0393998571429,1.0
0xf166fc3073486c288e944bfa2c582f1c81d0b79a,other,5705.222868999998,12,475.4352390833332,1.0
0x88a2a07dd6298a8e3463f6aec0217877852bd974,nfl_game,5704.624064000003,11,518.602187636364,1.0
0x0770995e6d1f47e20a696e1c177287556873184b,crypto_launch,5683.459805,769,7.390714960988297,1.0
0x3c760e45728e0cb4b68c52980a070314b95fd4ee,other,5671.836691,421,13.47229617814727,1.0
0x8d5c7253de0b6cd0790d80adf679532d6cc77d29,other,5668.376234,31,182.85084625806454,1.0
0xde307744c255e2dfc26dd9b0d83ed1479a30bdfd,crypto_launch,5668.239486,218,26.00109855963303,1.0
0xf29ff5f7b92d821e631ab37ad240a2dabf945cca,crypto_launch,5663.354141999996,53,106.8557385283018,1.0
0x8cc05f5a9882f840a1dd53f9f94b6229c6a2d91b,crypto_launch,5649.85,47,120.20957446808511,1.0
0xd4451711faa94de2c98fd888dd3b8866307265a4,crypto_launch,5643.336,24,235.139,1.0
0x9f04802473835cabafb6816364de6f30a83083fb,crypto_launch,5628.333773000001,803,7.009132967621421,1.0
0xf65506e2d5f55279d77bd67d3c80af6882ad7ea4,mlb_game,5618.844291999995,39,144.07293056410245,0.7919357482994716
0xc701ac4de44c80d50e882b6c20ab749d1492f932,nba_game,5612.520446,38,147.6979064736842,1.0
0x3cb636f280e89f838fa15cdefc00ec1b015c15cd,other,5609.706392,104,53.93948453846154,1.0
0xaf3c7d23f497ea9aa23c522a25fa291274b4f5ff,tennis_tour,5608.854423000001,96,58.425566906250005,1.0
0xf2964d66dbb330ca0e1993ae216cf1f919e45638,us_politics_figures,5583.449823000001,81,68.9314792962963,1.0
0xb5c6ff9446a4857cbccfb23c2da563e876e70a72,other,5574.718916,454,12.279116555066079,1.0
0xcb1474d415238ff51a65a0ab3c05120ff791bcc9,us_politics_events&us_politics_figures,5563.393252000004,157,35.43562580891722,0.8189137448770172
0x1ce8051ec6917602600470b281abcc0e54ae662e,geopolitics_conflict&tech_ai_launch,5556.301885,38,146.21847065789473,1.0
0x988d8d2a3b01f96a115cf0e20e59e134d65a9899,esports_match,5523.742009000002,92,60.04067401086959,1.0
0x64bb9a573bd9f4cc6a0863139cb00b1524bbe1ca,crypto_launch,5516.5,16,344.78125,1.0
0x39c4d94a8adf728d9d490e49ef34166981b34f5f,crypto_launch,5503.267,21,262.06033333333335,1.0
0x7165f0a5049209cff44699acc63a1e7cc5145d69,crypto_launch,5500.0,72,76.38888888888889,1.0
0xaaaede9b345bb5c61b9fc9dbfa482d3b0593a88f,crypto_launch,5474.0,10,547.4,1.0
0xe9473a70f58272d3c8cbc31da1079fb0578f2cf3,nba_game,5461.452738000001,290,18.832595648275866,1.0
0xca62d607db80661b987badf01abb499eee5afbfa,geopolitics_diplomacy&us_politics_events,5456.676993000001,29,188.16127562068968,1.0
0x86c0436682d59c046ad4acad9659701cd15a292c,crypto_launch,5450.00401,24,227.08350041666665,1.0
0x17105a9bc5de23fef10029ae3f4d41e8fd4a3344,us_politics_figures,5441.271734,98,55.52318095918367,1.0
0x05b21f43e056cdf3f26ae5f28dc0238495e2a469,nba_game,5439.213380000008,727,7.481724044016517,1.0
0x6470a74630f70a73e47b4bf762ed3793094e5191,crypto_launch,5433.5,14,388.10714285714283,1.0
0xc0e47ab8a06fa9c6b5aaeb814fccfe5479c438ea,other,5429.574125999999,79,68.72878640506327,0.7843534544134534
0xa3eb34852a6e2bf3ae35b53194d6ae038ea78d3e,crypto_launch,5422.710575,43,126.10954825581395,1.0
0xf6e995b5dfa04ed9613b394cd5c7a376c785831a,esports_match&tech_ai_launch,5418.714678,12,451.55955650000004,1.0
0x5711de7e50690fad13f5fb9603103d0f8f62aa00,other,5407.571955448768,20,270.3785977724384,1.0
0xfb77d4145417e90365ddb0e6d4c0f2f22a3ef0b2,crypto_launch,5401.702776000001,11,491.0638887272728,1.0
0x0f1a5c4e6aec79cb6e83a150465f02b4389c6dc0,market_terms,5397.72227,71,76.02425732394366,1.0
0xd9243cdacc97a43386dab43082a3fd0d691e7523,other,5394.280370000001,394,13.691066928934013,1.0
0x962c3a66dd4ce862da1d3b5f83e8620652fef969,us_politics_events,5377.475199999999,31,173.46694193548385,1.0
0x3291c76698bfba9b3e4d2fda5a32dde081a7e502,ufc_fight,5367.347596,20,268.3673798,0.8283402329037716
0x37d8bba5fcbd2d8cd99328c1c63ad696afa7b6dd,nhl_game,5359.331231,13,412.25624853846153,0.7684597886831633
0xda4b4c20940a4825a6468d86cbfe48c4db309d19,crypto_launch,5355.725,27,198.3601851851852,1.0
0x8f3516289add8d806da0cc7769b1c8301711094e,crypto_launch,5332.568666,167,31.931548898203594,1.0
0x0c56ad694a5ccf108c7ab40410c09416673d6bde,crypto_launch&tech_ai_launch,5326.166077,16,332.8853798125,1.0
0x2b1249bdef032b703dda90f6472e1ffda52dbf0f,crypto_launch,5306.738644999999,203,26.141569679802952,1.0
0x4f0164ade3d4d0b7a1621a4ac57d0b8c025626d7,crypto_launch,5300.199182,511,10.372209749510764,1.0
0x510904c9a58f5c5ad799a1b44947077564175e9c,us_politics_figures,5288.036215,258,20.496264399224806,1.0
0x3112c03b7d34bdddb3cff36bc1242dea34a27dc7,other,5258.5,11,478.04545454545456,1.0
0x5131965dd5c0dd1fa6119982c583dc858c47cd65,crypto_launch,5254.240315000001,631,8.326846774960382,1.0
0x9def9524630e31ff90f884eed32c3eecfbf8d1a5,other,5244.794278,390,13.448190456410257,0.7965600000665826
0x725af3c0abcf964588e03f9507191cf075cac9b3,crypto_launch,5234.105,13,402.6234615384615,1.0
0x007faf0c025855aeb62dcd9688ea34a119b13ff1,crypto_launch,5225.041666000001,22,237.50189390909097,1.0
0x4a7b5d7551ef97447de84e82ad73d4216663688b,crypto_launch,5211.51994,16,325.71999625,1.0
0xa6f75b55133897e0a621a33980baa2ce4c7cf1ec,crypto_launch,5200.0,29,179.31034482758622,1.0
0x691e5be829a787a276b64d6f5cb3aa12a812fd18,crypto_launch,5196.75,36,144.35416666666666,1.0
0xe20d4eec765fb7d2fdda1d5dbbaec7735abf4903,crypto_launch,5190.0,10,519.0,1.0
0x31348747602ede0eb691a34dc1db992605ed1b18,other,5180.260176000001,28,185.00929200000002,1.0
0x8f3e7e0e9e42c8cdde1e54a23e2b25d691e6073e,crypto_launch,5175.0,46,112.5,1.0
0x220ce36c47fa467152b3bd8d431af74f232243c8,esports_match&nba_game,5169.015409,24,215.37564204166665,1.0
0x3e06a9d948fc4f234ede46dc333ed61dc6ba343d,crypto_launch,5164.989787999999,304,16.990097986842102,1.0
0xfcca95f33142ba2880d661bd0f00b51393fcc460,esports_match,5152.404702999999,87,59.223042563218385,1.0
0x3505efd544664137870a3cdb14c8367a3151f7a3,other,5149.469498,422,12.202534355450238,0.7996828239270565
0xd2bd4fd9b525c94bd04e00d8b57b446009addce0,other,5145.889332000001,557,9.238580488330342,1.0
0x2d99e29c4f066ba32098c65e4c7454b277d94ca3,crypto_launch,5145.690503,138,37.287612340579706,0.7721983840361258
0xc9751b5f25e1ecd88ec4630d19422b58d0562c68,soccer_game,5141.72674,12,428.47722833333336,1.0
0xa1782a357ec27ad78ef58394953184fa52522112,other,5132.464344000001,519,9.889141317919076,1.0
0xf155862eabc9328b5b8e7009a54c884b07442e19,other,5127.60048,110,46.61454981818182,1.0
0x9edeafe62a196437440a97842b2e36d366c68bb4,crypto_launch,5127.502146000001,565,9.075225037168142,1.0
0x66fa9592aac0a7bdc997632ffcc063bb0b0d4c9d,crypto_launch,5123.5,35,146.38571428571427,1.0
0x03cbe6a5d184e24b0d884b32dc89444f4e614bf9,soccer_game&us_politics_figures,5103.68074,10,510.368074,1.0
0x2e000940e513a08bcbe04c2be574d0fc7dba9064,online_media&tech_ai_launch&us_politics_figures,5103.024814,73,69.90444950684932,1.0
0xb4a101c12733016ce6ab7e1cbcf99543326ed637,crypto_launch,5100.0,10,510.0,1.0
0x6202b83e4dd032703222831b258352a4060cd548,crypto_launch,5100.0,13,392.3076923076923,1.0
0x163087b61d6aa1ec550741472d723c698242e3fd,other,5096.6001670000005,127,40.13070997637796,1.0
0xa09c9663ee39d05323eabcd22c0e6389e0e3f710,other,5082.587728,240,21.17744886666667,1.0
0x6dd10c2bba21ec9bef8a7e47b84766e147922365,crypto_launch,5081.025052000001,17,298.88382658823537,1.0
0xf3252419c7c04559d9c3dfec64450b7d00a2c462,crypto_launch,5075.0,11,461.3636363636364,1.0
0x172476b6471e2194f9220e3ea9827cbe8e1864dd,crypto_launch,5056.7982250000005,62,81.56126169354839,1.0
0x7504fa58463ad38b41538ac75411d66bd0bc3e91,crypto_launch,5045.52,27,186.87111111111113,1.0
0x39f21d8b54ab5b2d55bf035231282c9d655c146e,geopolitics_conflict,5035.220973,87,57.87610313793104,1.0
0xa05d805067dad1eb53fc8588a1ba757df96deb5e,crypto_launch,5035.0,10,503.5,1.0
0xa17c430e519ca45d1d12eff0d4a79e43dbd496a4,crypto_launch,5025.5,17,295.61764705882354,1.0
0x763ffa3968ee7eb66ffb07503723ff05940a81e9,soccer_game,5023.159804,30,167.43866013333334,1.0
0x3e7c4ba03347d27c2e4803ccc16ce08193b2596c,other,5018.243964,17,295.1908214117647,1.0
0x7c873c11e40ceaaba6385322d49f565b66659bd4,other,5008.831282,26,192.647357,1.0
0x92d5970bc159ce9dc85ef613518e6cd5cdaeeebe,other,5008.21,10,500.821,1.0
0x769fd771f648a731f28fd9b88f24ff14b7e9a95b,elon_musk,5002.899968000003,888,5.633896360360364,1.0
0x771f0095f0a4c76f636ccef32df50bd2360a1157,crypto_launch,5000.495999,21,238.11885709523807,1.0
0x5ad4ada34e14cc01e085af470ded0a3fe1df3c1a,nba_game&tech_ai_launch,4999.5,12,416.625,1.0
0x5b7fdeecb6940920793353a66088e2f4032eb733,crypto_launch,4997.78,23,217.29478260869564,1.0
0x1eab07c61989d5e0fb7f4663a9c4024373e85692,us_politics_figures,4997.410496,51,97.98844109803922,1.0
0xcfa58b83f1c389c053794b61f7f9274bf5b54369,crypto_launch,4991.699327000002,694,7.19265032708934,1.0
0x6beea1c70e364a13a3887911d754c3e796e6be20,crypto_launch,4989.0,10,498.9,1.0
0xc0d92c7177507c5acad54205cf8e638b64d9da5e,other,4983.536179999999,329,15.147526382978722,1.0
0x6dc3027ea1bbb0cca759f52164448a9dfd86c53c,crypto_launch,4982.5,17,293.0882352941176,1.0
0x377bda1040e1485633011008816d254e6c861db6,crypto_launch,4981.0,10,498.1,1.0
0x4db389c95a34e9b7249eba94b4a6995be9341006,crypto_launch,4973.93,15,331.5953333333334,1.0
0x06e4690f855d20d25fb385d15590aa17263a0741,crypto_launch,4972.0,17,292.47058823529414,1.0
0xa9f488679a33036ea076a3094b8d0e1ea58bf44c,crypto_launch,4970.5,10,497.05,1.0
0x7b8c5eadb49be4452148aa31fd98738766c01556,nhl_game,4967.3928200000055,138,35.99560014492758,1.0
0x2110cf0cf4e7e8eb1415921c139ca848bbc8e2bc,crypto_launch,4966.5,20,248.325,1.0
0x4fb1afeccd62de686eaa376dfd8abc5df3263b2d,other,4962.149883,11,451.10453481818183,1.0
0xb167c28edb561ee964060ab442b2482bfe3eb2f9,other,4959.240284,89,55.72180094382023,1.0
0xf154586766c9d140a49da8a4a854d2c6ed93b9dc,crypto_launch,4956.1900000000005,16,309.76187500000003,1.0
0xe68a90cfc9ea74399c342b178c3d60290e195e25,other,4951.307916,489,10.125374061349692,1.0
0xaf353ae9f88595f23bc9071d2b9127744c8fefeb,crypto_launch,4950.5,14,353.60714285714283,1.0
0xa0b68c04af807123f15434992033f025c468825e,crypto_launch,4949.0,16,309.3125,1.0
0x4fea1f8f10940f33bcd61fddd79dfea88a65d383,tech_ai_launch&us_politics_events,4942.681551000001,37,133.58598786486488,1.0
0x5446fe5868e4e6da0ab784b005fe423df62218f6,other,4941.9854000000005,24,205.91605833333335,0.8175277028029155
0x4cdff0ee4ea60f21581e855d0cf65d70bd4ad2e7,crypto_launch,4938.35,17,290.49117647058824,1.0
0xfcef3547046ac1b4d7c29767b16194b3f0463913,crypto_launch,4931.01,29,170.03482758620692,1.0
0xac0db77fa0f064601f5bcac4c0f1540481efb006,esports_match,4923.424290999999,24,205.14267879166664,1.0
0x08807dfd5308b0cf0e5b9f6b1302f9f5f249cbc6,crypto_launch,4906.5,10,490.65,1.0
0x9ee370c9b9190ed1c6171e811a7f349266d3b109,crypto_launch,4900.0,11,445.45454545454544,1.0
0xad5dc9b7f03303c19ca22edc6691c06610cb67b1,other,4896.9867110000005,76,64.43403567105264,1.0
0xceef56579496be7ff566f23d07e53938ce23ec6d,us_politics_events&us_politics_figures,4889.854485,24,203.743936875,1.0
0xeb60be2622f4e691c2e7253ce9ca5f7ab13e1b56,crypto_launch,4881.0,12,406.75,1.0
0xde677879d06080da3bc46538eff8259fba4bb714,crypto_launch,4874.99,18,270.8327777777778,1.0
0x028602e5b0909dd7864f884f899ff287a72cf61d,esports_match,4873.984893,54,90.2589795,1.0
0x5b9115312cb4fc2b2b57c65045e611092f222709,company_earnings,4873.08424,579,8.416380379965458,1.0
0x4365cd00b64437717006a0a81e165717988de242,crypto_launch,4852.072,12,404.33933333333334,1.0
0xdb4ff955cdeaae49f117b878b3e4bbb566914ff6,crypto_launch,4850.0,18,269.44444444444446,1.0
0xd9e0aaca471f489be338fd0f91a26e8669a805f2,nfl_game&tech_ai_launch,4846.195124,551,8.795272457350272,1.0
0xe3242554c140a988d60f9cd45001301a660f9189,soccer_game,4831.686478,15,322.11243186666667,1.0
0xdb533df28ea37af926373d2602f0f7eae9af6438,crypto_launch,4818.915564999999,16,301.18222281249996,1.0
0x19d8b01c0e003f2199b1eb200146784fa5ec1691,esports_match&nba_game,4815.975738000001,267,18.037362314606746,1.0
0x8138b92604843cab98fb92c8d782e1491ea03c88,other,4812.906934,94,51.201137595744676,1.0
0x31646fb225a7743287e760e44923345644513033,geopolitics_conflict,4800.679156000001,213,22.538399793427235,1.0
0x88cf45382ee5513653fa62752b1325affa6157a7,crypto_launch,4800.0,30,160.0,1.0
0x3333dbf86d6439fd9313459e769a2e0db05bed90,nfl_game,4793.140603,70,68.47343718571429,1.0
0xca6e396c0cc6f037af310366bb9621a45a67141b,crypto_launch,4787.713733,126,37.997728039682535,1.0
0x63274ff0dd147d2b106d4d6b21817e59418be181,geopolitics_diplomacy&nhl_game,4785.152699,24,199.38136245833334,1.0
0x54c1b094cb41e77427a1dcaadef3b0dca2ea517c,crypto_launch,4772.065,17,280.7097058823529,1.0
0xb96c242c89095060344ea18969a83aa7d6c66cc6,other,4770.341825,111,42.97605247747748,1.0
0xcf7479618647a66eca242fa562e21474b2f0534c,crypto_launch,4763.048,14,340.2177142857143,1.0
0xa76896b3b91b2ed4617a8b3dae58d1302fb60ad1,soccer_game,4760.396237000001,23,206.97374943478263,1.0
0x41bdeadf193d89b5474ce9ef2e991e805efd4343,other,4755.0,23,206.7391304347826,1.0
0xc1679bfc67c9c385f80e54fe5af992a7c9874056,nba_game,4754.27651,122,38.969479590163935,1.0
0x27df9aa108689c2ed880ffc074cc6c274b1ce67c,nba_game,4749.951454,15,316.6634302666667,1.0
0x82ecad8df92c42b88480eece25ecb18c3afcb777,other,4745.002493,23,206.3044562173913,1.0
0x0db1221d7d6c2e9c5c62ec0bbc07931cfc433aa5,crypto_launch,4733.55,26,182.0596153846154,1.0
0xfd693775d7c981d79eb4574279d461a25dfb2a89,crypto_launch,4728.044722000001,115,41.1134323652174,1.0
0xe1e94e5f1b5f6e7b90282d6ee101b3c83e5f59a8,crypto_launch,4725.799956,167,28.298203329341316,1.0
0x17b940f214b86f8ac634d479d2e962dd678b430d,esports_match,4720.880917,144,32.78389525694445,0.8209243881669267
0x241fc82ef4181e6c0727d878621c21f036ee3143,us_politics_figures,4715.182672,130,36.27063593846154,0.7975896944368135
0xa10da582eb2841c40376a54f66792954493dacc6,nhl_game,4714.084972000001,104,45.32774011538462,1.0
0x5c8df725b4f4beec6b51b73dea22a1c50481d880,nhl_game,4712.680656,30,157.08935520000003,1.0
0xed5b14cdf06e1aa008cf85544f49a538e4b926c5,crypto_launch,4700.013057,18,261.1118365,1.0
0x7cf41e5194fd369802f06f9376d08935def320b3,esports_match&geopolitics_conflict&music_awards,4694.037245,39,120.35992935897437,1.0
0x387b0f4f963527e801b4d5cd37e25537a605df97,crypto_launch,4691.1,20,234.555,1.0
0x599475beef725d20cf0d17963ca5826642eaf4ff,crypto_launch,4691.0,18,260.6111111111111,1.0
0x495c7239205ea7500374e87e024c50258bfd512b,esports_match&geopolitics_diplomacy&soccer_game,4690.1311000000005,10,469.01311000000004,1.0
0xcac4567be742d6a120d834a9ce1724c16f33bf62,geopolitics_diplomacy,4682.748778,84,55.747009261904765,1.0
0x010395e426e2df31b2cb0a4e1dd0e5af792c067b,us_politics_figures,4679.938485,33,141.81631772727272,1.0
0x7c1c92868789e414a1868cd5afe6b234c956a0a4,soccer_game,4653.0984,80,58.16373,1.0
0xda44c444dc63d3d3719c8b2da410bd52708f2b09,nba_game,4649.187987,113,41.1432565221239,0.7718598784435193
0x9849476d179a00ba6575280b291f3491414e36f0,mlb_game&nhl_game,4645.04665,17,273.23803823529414,1.0
0x2658dcbd2d9de542fe05416ac65ca61242d5fe26,crypto_launch,4638.5,10,463.85,1.0
0x04ec75cbba2a7f2407eb0a48a8468d25ee14580f,us_politics_events&us_politics_figures,4636.679599,135,34.34577480740741,1.0
0xad947fcb81100b67a4e43727449b845aa2c585b1,other,4630.592033999998,455,10.177125349450545,0.751846277468425
0xba681a8a4dbc6a604d8cec4ee0a4e5abc124ce61,other,4613.097312000001,27,170.85545600000003,0.793801630385354
0x82cfff1bd55aaa498bd17d56a5c24bd2e8af4ad7,other,4611.6,12,384.3,1.0
0x0ababd7750cce137dae84471b7ade3b19c87eea1,crypto_launch&tech_ai_launch,4602.640254000004,194,23.724949762886617,1.0
0xa394598c6ee70c776cec94eb148341f22be389e9,crypto_launch,4600.311252,892,5.157299609865471,1.0
0x9bafb5b30e816768a03b8774fa108dfc2b1d9e78,crypto_launch,4599.0,11,418.09090909090907,1.0
0x8245e70dcf5c2bd5125d0c3a45d3568e28c94f87,tech_ai_launch,4589.315833000001,54,84.98733024074075,0.7739595581215912
0x1361ad343c152086cf0030b00a73fddb0794822e,nfl_game,4581.364815,12,381.78040125,1.0
0xb277d0b678d6fc304131ded4c6eabdede5370aaa,ufc_fight,4568.6103,10,456.86103,1.0
0x1252dace5039985812bb37c545910441438cdec2,nba_game,4567.824199,16,285.4890124375,1.0
0xdbbc5892d6578dc3cde1731eaa35b79c3499ed7c,other,4543.915901000002,39,116.51066412820518,1.0
0xf0d9af9effd0b4a039899901ba19a05ea1a3e4ee,crypto_launch,4527.972430000002,23,196.8683665217392,1.0
0x8e2f528d8816b21100c02e92bb85c8d63ee7578f,crypto_launch,4514.152065999999,471,9.584186976645432,1.0
0xd207a5ce42672184a758baae7d68d9d9a91761af,crypto_launch,4511.0,14,322.2142857142857,1.0
0x269c1317a690afacdcbec050c91f9a3dd5ce58c2,other,4508.75097,36,125.2430825,1.0
0xd9a301d0e4ebecd8f755f3e096c9d8a13c80b1df,geopolitics_conflict,4506.893319000002,549,8.209277448087434,0.7636491952151089
0x99d7736a954ae08784bc98c27421789e3b5dd918,us_govt_actions&us_politics_figures,4503.175819,186,24.210622682795698,0.783109715453585
0xc70d0214b1d27668cb0ba3a2ca5ab2aa13a91bc1,crypto_launch,4500.0,10,450.0,1.0
0xb8499fcde590c719905b521df653e14d0a90b0ea,crypto_launch,4500.0,24,187.5,1.0
0x340fe76725358546e4d909dddec32748577d3cf5,nfl_game,4493.641762,10,449.36417620000003,1.0
0x4d3e59470cd241c4382cabbd2bfd10037cce58c7,crypto_launch&us_politics_figures,4492.110722000001,75,59.894809626666685,0.787024122399443
0x35acb3c4ada3fea6ea3815bf7c63164e3c547b11,crypto_launch,4490.46,26,172.71,1.0
0x964d9f6a4778d9fab4c46dcbe1f3f4d328a714c0,crypto_launch,4487.5560000000005,11,407.95963636363643,1.0
0x6b7de5ac233f80f6b8e8aeb75b94960d574af776,nba_game,4470.265709999998,265,16.868927207547163,1.0
0x23604f561b4746c2b10b34302fd46c5127a51c1c,other,4455.177699,18,247.50987216666667,1.0
0x1ba03b2354437a4de0877dc1e4bca5087cde3d98,esports_match,4453.776738999999,235,18.952241442553188,1.0
0xab21252b603aea73ed9c89adede6d523cf6cc521,company_earnings,4424.315924871645,813,5.441963007222196,1.0
0x5af6099b2a7f13c23dcc1cb4db69539ec7c35d07,nba_game,4421.09,10,442.10900000000004,1.0
0xdfc16898a5e2bc722486e23083a98e29b861818d,soccer_game,4420.835212,425,10.401965204705883,1.0
0xe53312c6c15af508e0c31e2cfadbefddd399ab29,other,4418.615895,147,30.058611530612243,1.0
0x0687f8e48112a5bacba2d0f3329c916bdb3f02ef,crypto_launch,4417.0,44,100.38636363636364,1.0
0x65f1f501150c932b9deff014907dc6a799cb0172,crypto_launch,4414.07,115,38.38321739130434,1.0
0x2e4d05beafd81a6e85bc0c6a94820d61ef34f703,crypto_launch,4413.781316000001,421,10.484041130641334,1.0
0x22cc117eebcd6a07379f26cb345687f5def1ef97,crypto_launch&us_politics_events&us_politics_figures,4401.953129,32,137.56103528125,0.7555859283773376
0x6d1e3a0f4c974fbf11044725f5b8b7e69deb61b8,crypto_launch,4400.011041,19,231.5795284736842,1.0
0x321fb0c372ea5d3b6595f6dd46fb34e85937dbed,crypto_launch,4400.0,119,36.97478991596638,1.0
0x90e048187a50d43f1c8438abd37fe639a393ff4c,geopolitics_diplomacy,4398.780105,22,199.9445502272727,1.0
0x670d76669e567a24a9876f92310436d029020825,nhl_game,4371.646386,23,190.071582,1.0
0x4a1b882f6f505771e2c1134f93b65c7b19e9d01e,other,4369.216424,12,364.1013686666667,1.0
0x44cd3013ef0ff57dea31f90abc605adec1bbc02b,crypto_launch,4359.294637,10,435.9294637,1.0
0xba0c4a80e36475cdba8ef2ad5dd5c2ccb339a550,other,4359.235077,81,53.817717,1.0
0x84ec5c73977668d5a140e01b0f78e4381f3f5696,nba_game,4351.953911999999,106,41.05616898113207,1.0
0xf04f419b9f5d031f32ae068375e1e802f4c7defb,crypto_launch,4345.871165,13,334.2977819230769,1.0
0xac75b6e590720a394364f2a1580b68a2fbe51319,ufc_fight,4341.935044,15,289.4623362666667,1.0
0x18ca148ad5ac4719937f72f81a181cf47c409bf2,esports_match,4332.857596999999,13,333.29673823076917,1.0
0xd23d5ef6e6eda8224626dac87047b9c54419f322,esports_match&nfl_game,4314.744266,25,172.58977063999998,1.0
0xa0abd29e0f5cb89353b442a9521b4218c31bab2e,crypto_launch,4308.992438,489,8.811845476482619,1.0
0x1a87c403ca6ead09226e3e81a2da2e370c134e00,golf_tour&soccer_game,4307.098978000002,50,86.14197956000004,1.0
0x6b232b78295f666e2bc9295fcb287d1ccab62e0d,soccer_game,4296.958229000001,24,179.03992620833336,1.0
0xdec666674a78ff178668dd1fd034219827921d8e,esports_match,4296.079349,19,226.1094394210526,1.0
0x44071d10c2ee729881f1b13e6c638147629ac058,crypto_launch,4289.238434999999,53,80.92902707547168,1.0
0x47c1c4d166c200e5455fca85d3b8f155f8f3825f,us_politics_events,4278.264587000001,44,97.23328606818183,1.0
0x69c8b2395f8531aecd8d38dc7b45c7d543538a9f,crypto_launch,4276.0,26,164.46153846153845,1.0
0xa71a0b6f966b71b4e629a6e76aa5f078845a16d8,crypto_launch,4265.0,20,213.25,1.0
0xd1780c09a7c3622958c568ca96d10d9cd4ba6703,tennis_tour&ufc_fight,4263.1405,23,185.35393478260872,1.0
0x1f6535f7592cc8f3af8f20dcd92c0ca1a4151592,econ_indicators&nfl_game,4262.83455,23,185.34063260869564,1.0
0xf5156f12467f9032192eacf85292d4362d520805,other,4251.512439,60,70.85854065,1.0
0x353d2ffdf75be8ecefc63b45c73b131bb316ab51,crypto_launch,4250.0,16,265.625,1.0
0xf6f622f2c6a040d29bf62aae1a0d3020a1cf4355,other,4249.6139,12,354.1344916666667,1.0
0x5441e12f652034422a55a1f3dd796afaab52ede5,other,4231.689459,12,352.64078825,1.0
0x2ae0c5d43cbd0091ab11a6515fe81ee3c4f62b05,other,4231.11448,12,352.59287333333333,1.0
0x81b0b2525bf50ed2d034cebcd688e3ede599ddef,crypto_launch,4229.5,12,352.4583333333333,1.0
0x5665deb15ca8083dc95b33aaf495c8866484379b,other,4226.622347,13,325.12479592307693,1.0
0xa9cff72b734ef25ba262bdd0c9898f7eef4a90b7,crypto_launch,4225.0,72,58.68055555555556,1.0
0x11be0637dfb50d5439fe20f909a0d90fecb1cbab,other,4223.103867000002,90,46.923376300000015,0.7648550517982257
0x4bee034213bac189c8bb3a0a7df481e1e71bca01,golf_tour&tech_ai_launch&tennis_tour,4210.355343,266,15.828403545112783,0.7645667411020888
0xbf9829d2dbf040217fa89d49aea1137c93a990cf,crypto_launch,4200.023999999999,20,210.00119999999998,1.0
0x0cf5f31a7412a322bbaeaac81e58036f3a265a81,nba_game,4191.323496999999,14,299.3802497857142,1.0
0xf70f2ba870efc32d07b366c2d685804dfa683c97,crypto_launch,4190.493779,280,14.966049210714287,1.0
0x89464223b00d829ee865e2d73f88297a29591b70,other,4190.164892000001,15,279.34432613333337,1.0
0xb113dc3fbd32b6f8d0a5c13c48a13c6a8c678bc6,other,4187.885289,586,7.14656192662116,1.0
0x7ebed4b77d3248d1701d938d64c80809d8325e03,soccer_game,4179.631166,41,101.9422235609756,1.0
0x1cbea0d402f7e9179252c66599c26a37e1d712bc,econ_indicators&mlb_game&nfl_game,4173.2,16,260.825,1.0
0x517afb02c5e03aec49258efc4eb22152e9456491,mlb_game,4172.617375999999,106,39.36431486792452,1.0
0x60ee17212683407006d766eee8f4037b15ce4146,crypto_launch,4162.23,68,61.20926470588235,1.0
0x67571d526ae7a4a958ccdf1598dabf04a46a8ec6,crypto_launch,4150.0,28,148.21428571428572,1.0
0xf3f811b6a3f7005a112838bd9273ba8f3f7192ad,other,4149.1,10,414.91,1.0
0x562ff6ef8f5f205dbc5b1e6569d6ff2cdddcfd6c,crypto_launch,4127.813939000001,155,26.631057670967746,1.0
